Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
  Hello! How may I help you.,  Hello! How may I help you.,
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
  Yes we have your choice in our cafe.,  Yes we have your choice in our cafe.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
"  Prdon please, what you want ?","  Prdon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Sir thanks for your order. You have ordered 1 Avocado Shake   and 2 Salted Caramel Pretzel .Please wait for sometime.,Sir thanks for your order. You have ordered 1 Avocado Shake   and 2 Salted Caramel Pretzel .Please wait for sometime.,
Sir thanks for your order. You have ordered 1 Chocolate and Vanila Combo and 5 americano.Please wait for sometime.,Sir thanks for your order. You have ordered 1 Chocolate and Vanila Combo and 5 americano.Please wait for sometime.,
,,
,,
,,
,,
"Pardon please, what you want ?","Pardon please, what you want ?",
Hello! How may I help you.,Hello! How may I help you.,
" Pardon please, what you want ?"," Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
" Pardon please, what you want ?"," Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want?","Pardon please, what you want?",
"Pardon please, what you want ?","Pardon please, what you want ?",
"Pardon please, what you want ?  Do you like to have cappccino.","Pardon please, what you want ?  Do you like to have cappccino.",
"Pardon, may i suggest you a hazelnut cappccino.","Pardon, may i suggest you a hazelnut cappccino.",
"Pardon, may i suggest you a cafe mocha.","Pardon, may i suggest you a cafe mocha.",
"Pardon please, what you want? Do you like to have cappccino.","Pardon please, what you want? Do you like to have cappccino.",
Would you like indian filter coffee.,Would you like indian filter coffee.,
"Pardon, may i suggest you a cappccino.","Pardon, may i suggest you a cappccino.",
"Sorry , would you likeamericano.","Sorry , would you likeamericano.",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
What you would like to have.,What you would like to have.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Sure! a Banana Cream treat is on its way. Please wait for sometime.,Sure! a Banana Cream treat is on its way. Please wait for sometime.,
Sure! a Banana Cream treat  is on its way. Please wait for sometime.,Sure! a Banana Cream treat  is on its way. Please wait for sometime.,
Sure! a Smores is on its way. Please wait for sometime.,Sure! a Smores is on its way. Please wait for sometime.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
Sure! a Cotton candy shake is on its way. Please wait for sometime.,Sure! a Cotton candy shake is on its way. Please wait for sometime.,
Sure! a Salted Caramel Pretze is on its way. Please wait for sometime.,Sure! a Salted Caramel Pretze is on its way. Please wait for sometime.,
Sure! a Mix Fruit Smothie is on its way. Please wait for sometime.,Sure! a Mix Fruit Smothie is on its way. Please wait for sometime.,
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
"Sure sir, I will just get you sugar.","Sure sir, I will just get you sugar.",
Sure! a espresso is on its way. Please wait for sometime.,Sure! a espresso is on its way. Please wait for sometime.,
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
"We have coffe,pastries,puff pastries and milkshakes.What would you like to have?","We have coffe,pastries,puff pastries and milkshakes.What would you like to have?",
"Sorry , would you likecappccino.","Sorry , would you likecappccino.",
WARNING:werkzeug: * Debugger is active!,WARNING:werkzeug: * Debugger is active!,
"Pardon please, what you want? Do you like to have americano.","Pardon please, what you want? Do you like to have americano.",
"Sure sir, I will just get you sugar.","Sure sir, I will just get you sugar.",
Would you like americano.,Would you like americano.,
"Pardon please, what you want? Do you like to have indian filter coffee.","Pardon please, what you want? Do you like to have indian filter coffee.",
"Pardon, may i suggest you a americano.","Pardon, may i suggest you a americano.",
"Sorry , would you like cappccino.","Sorry , would you like cappccino.",
"Pardon, may i suggest you a caffe latte.","Pardon, may i suggest you a caffe latte.",
Would you like espresso.,Would you like espresso.,
"Sorry , would you like hazelnut cappccino.","Sorry , would you like hazelnut cappccino.",
"Pardon, may i suggest you a caffe latte.","Pardon, may i suggest you a caffe latte.",
Hope you like to have irish cappccino.,Hope you like to have irish cappccino.,
"Sorry , would you like irish cappccino.","Sorry , would you like irish cappccino.",
Yes we have your choice in our cafe.,Yes we have your choice in our cafe.,
yes would u like to have it,yes would u like to have it,
Hello! How may I help you.,Hello! How may I help you.,
"we have pastery , puff-pastery,coffee and milkshakes.What would you like to have?","we have pastery , puff-pastery,coffee and milkshakes.What would you like to have?",
Hope you like to have americano.,Hope you like to have americano.,
"Yes Sir, we have coffee , pastery ,puff-pastery and milshake.What would you like to have?","Yes Sir, we have coffee , pastery ,puff-pastery and milshake.What would you like to have?",
Sir thanks for your order. You have ordered 1 espresso and 3 Cheery Vanila.Please wait for sometime.,Sir thanks for your order. You have ordered 1 espresso and 3 Cheery Vanila.Please wait for sometime.,
"No sir, but why.","No sir, but why.",
"Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?","Yes Sir Chocolate and Vanila Combo,Avocado Shake,Apple pomegranate juice,Drumstick Milkshake,Pumpkin Shake,Malted Chocolate,Oreo Shake,Pista Shake,Mix Fruit Smothie,Tiramisu Milkshake,Banana Cream treat,Cotton candy shake,Cranberry Orange,Mint White Chocolate,Cheery Vanila,Peanut Vanila,Salted Caramel Pretzel and Smores.What would you like to have?",
"No sir, but why.","No sir, but why.",
"Pardon, may i suggest you a Mint White Chocolate","Pardon, may i suggest you a Mint White Chocolate",
Hope you like to have Oreo Shake.,Hope you like to have Oreo Shake.,
Sure! 2  Oreo Shake are on way. Please wait for sometime.,Sure! 2  Oreo Shake are on way. Please wait for sometime.,
Hope you like to have cappccino.,Hope you like to have cappccino.,
"Pardon, may i suggest you a irish cappccino.","Pardon, may i suggest you a irish cappccino.",
I may suggest you Wainans Choco Coffee,I may suggest you Wainans Choco Coffee,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Nutella Puff,I may suggest you Nutella Puff,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Cappuchino,I may suggest you Cappuchino,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
pardon have coffee ought you vanilla_ice_cream kinda_gal honey Bikini_,pardon have coffee ought you vanilla_ice_cream kinda_gal honey Bikini_,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Simple Coffee,I may suggest you Simple Coffee,
I may suggest you Cappuchino,I may suggest you Cappuchino,
I may suggest you Au Laite Cappucchino,I may suggest you Au Laite Cappucchino,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Mix  Cupcake,I may suggest you Mix  Cupcake,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
I may suggest you Mix Fruit Smothie,I may suggest you Mix Fruit Smothie,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
"Its our one of best, you can enjoy it at just Rs. 189","Its our one of best, you can enjoy it at just Rs. 189",
I may suggest you Nutella Puff,I may suggest you Nutella Puff,
I may suggest you Peanut Vanila,I may suggest you Peanut Vanila,
I may suggest you Waffel Ice-cream,I may suggest you Waffel Ice-cream,
I may suggest you Cappuchino,I may suggest you Cappuchino,
hello How may I help you,hello How may I help you,
hello How may I help you,hello How may I help you,
"Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190","Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
I may suggest you Irish Coffee ,I may suggest you Irish Coffee ,
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
Sir thanks for your order. You have ordered ,Sir thanks for your order. You have ordered ,
Sir thanks for your order. You have ordered ,Sir thanks for your order. You have ordered ,
yes sir loooooove indian filter you reallllly Cindy_Crawford l'_Affair,yes sir loooooove indian filter you reallllly Cindy_Crawford l'_Affair,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 150","Its our one of best, you can enjoy it at just Rs. 150",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190","Sir Au Laite is of Rs. 190, Au Laite Cappucchino is of Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Cappuchino,I may suggest you Cappuchino,
I may suggest you Frappe,I may suggest you Frappe,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Chans Espresso,I may suggest you Chans Espresso,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Peanut Vanila,I may suggest you Peanut Vanila,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Au Laite,I may suggest you Au Laite,
I may suggest you Rough Puff,I may suggest you Rough Puff,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Fruit & Cheese cerame,I may suggest you Fruit & Cheese cerame,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Honey Slice,I may suggest you Honey Slice,
I may suggest you Au Laite,I may suggest you Au Laite,
I may suggest you Mango cream Bluree,I may suggest you Mango cream Bluree,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Au Laite,I may suggest you Au Laite,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Au Laite,I may suggest you Au Laite,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Walnut Pastry,I may suggest you Walnut Pastry,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Egg Puff,I may suggest you Egg Puff,
I may suggest you Pista Shake,I may suggest you Pista Shake,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Cappuchino,I may suggest you Cappuchino,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
hello how may i help you Ovidiu_Rom l'_Affaire l'_Affaire l'_Affaire O,hello how may i help you Ovidiu_Rom l'_Affaire l'_Affaire l'_Affaire O,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
hello how may i help you Ovidiu_Rom l'_Affaire l'_Affaire l'_Affaire O,hello how may i help you Ovidiu_Rom l'_Affaire l'_Affaire l'_Affaire O,
yes please what combo avocado shake apple pomegranate juice drumstick ,yes please what combo avocado shake apple pomegranate juice drumstick ,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
I may suggest you Keto Puff,I may suggest you Keto Puff,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Sir Nutella Puff is of Rs. 190, Asparagus Puff is of Rs. 190, Egg Puff is of Rs. 190, Rough Puff is ","Sir Nutella Puff is of Rs. 190, Asparagus Puff is of Rs. 190, Egg Puff is of Rs. 190, Rough Puff is ",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
I may suggest you Chans Espresso,I may suggest you Chans Espresso,
I may suggest you Macrons,I may suggest you Macrons,
I may suggest you Latte Macchiato,I may suggest you Latte Macchiato,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 150","Its our one of best, you can enjoy it at just Rs. 150",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 250","Its our one of best, you can enjoy it at just Rs. 250",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 250","Its our one of best, you can enjoy it at just Rs. 250",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Sir Cotton candy shake is of Rs. 200, Cranberry Orange is of Rs. 200, Mint White Chocolate is of Rs.","Sir Cotton candy shake is of Rs. 200, Cranberry Orange is of Rs. 200, Mint White Chocolate is of Rs.",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
Sir thanks for your order. You have ordered ,Sir thanks for your order. You have ordered ,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
Sir thanks for your order. You have ordered ,Sir thanks for your order. You have ordered ,
I may suggest you Latte Macchiato,I may suggest you Latte Macchiato,
Sure! 2 Americano are on way. Please wait for sometime.,Sure! 2 Americano are on way. Please wait for sometime.,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Nutella Puff,I may suggest you Nutella Puff,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
I may suggest you Vanila Layer,I may suggest you Vanila Layer,
To book a table you can click on last icon on your left side,To book a table you can click on last icon on your left side,
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
To book a table you can click on last icon on your left side,To book a table you can click on last icon on your left side,
To book a table you can click on last icon on your left side,To book a table you can click on last icon on your left side,
I may suggest you Nutella Puff,I may suggest you Nutella Puff,
"Its our one of best, you can enjoy it at just Rs. 250","Its our one of best, you can enjoy it at just Rs. 250",
"Its our one of best, you can enjoy it at just Rs. 250","Its our one of best, you can enjoy it at just Rs. 250",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 180","Its our one of best, you can enjoy it at just Rs. 180",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 200","Its our one of best, you can enjoy it at just Rs. 200",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
"Its our one of best, you can enjoy it at just Rs. 190","Its our one of best, you can enjoy it at just Rs. 190",
